image_name,damage_type,location,severity,bbox_x1,bbox_y1,bbox_x2,bbox_y2
0106.jpeg,crack,left_door,low,0.052124,0.907216,0.104247,0.123711
0106.jpeg,crack,right_door,medium,0.918919,0.554124,0.154440,0.231959
0119.jpeg,dent,front_bumper,low,0.874517,0.881443,0.104247,0.175258
0120.jpeg,crack,rear_bumper,medium,0.924528,0.065789,0.143396,0.131579
0120.jpeg,dent,rear_bumper,low,0.826415,0.147368,0.090566,0.094737
0121.jpeg,crack,front_bumper,low,0.359073,0.943299,0.162162,0.103093
0121.jpeg,paint_damage,side_panel,medium,0.048263,0.938144,0.096525,0.113402
0121.jpeg,dent,front_bumper,low,0.577220,0.945876,0.073359,0.097938
0121.jpeg,crack,left_door,medium,0.032819,0.804124,0.065637,0.175258
0121.jpeg,broken_part,front_bumper,high,0.586873,0.829897,0.370656,0.329897
0135.jpeg,dent,right_door,low,0.947876,0.778351,0.096525,0.082474
0135.jpeg,dent,right_door,low,0.822394,0.533505,0.061776,0.118557
0146.jpeg,dent,front_bumper,low,0.277992,0.780928,0.100386,0.097938
0146.jpeg,dent,rear_bumper,low,0.584942,0.123711,0.088803,0.092784
0149.jpeg,paint_damage,front_bumper,medium,0.878327,0.879581,0.235741,0.157068
0149.jpeg,paint_damage,front_bumper,low,0.515209,0.887435,0.148289,0.204188
0149.jpeg,paint_damage,right_door,low,0.893536,0.790576,0.205323,0.094241
0155.jpeg,crack,front_bumper,medium,0.166023,0.914948,0.332046,0.159794
0167.jpeg,crack,rear_bumper,medium,0.223938,0.059278,0.092664,0.118557
0169.jpeg,paint_damage,rear_bumper,low,0.808333,0.104167,0.116667,0.089286
0169.jpeg,dent,left_door,low,0.086667,0.711310,0.100000,0.136905
0177.jpeg,dent,front_bumper,low,0.156690,0.847458,0.102113,0.146893
0196.jpeg,crack,side_panel,medium,0.030100,0.943452,0.060201,0.101190
0213.jpeg,crack,front_bumper,low,0.914716,0.889881,0.163880,0.089286
0214.jpeg,crack,front_bumper,high,0.452797,0.897727,0.905594,0.193182
0214.jpeg,dent,rear_bumper,low,0.164336,0.045455,0.069930,0.090909
0214.jpeg,dent,left_door,low,0.064685,0.803977,0.129371,0.130682
0217.jpeg,crack,rear_bumper,medium,0.120000,0.107143,0.240000,0.196429
0217.jpeg,paint_damage,right_door,low,0.926667,0.736607,0.137778,0.080357
0217.jpeg,paint_damage,front_bumper,medium,0.582222,0.875000,0.115556,0.089286
0223.jpeg,dent,front_bumper,low,0.619691,0.948454,0.119691,0.092784
0223.jpeg,crack,front_bumper,low,0.276062,0.927835,0.212355,0.134021
0228.jpeg,broken_part,front_bumper,high,0.623552,0.847938,0.467181,0.293814
0228.jpeg,dent,front_bumper,low,0.262548,0.886598,0.115830,0.082474
