image_name,split,class_id,class_name,bbox_xc,bbox_yc,bbox_w,bbox_h,source
0367.JPEG,train,2,crack,0.183636,0.068306,0.367273,0.136612,enhanced_detection
0367.JPEG,train,7,rear_bumper,0.183636,0.068306,0.367273,0.136612,enhanced_detection
0367.JPEG,train,16,medium,0.183636,0.068306,0.367273,0.136612,enhanced_detection
0368.JPEG,train,0,dent,0.220077,0.793814,0.223938,0.175258,enhanced_detection
0368.JPEG,train,6,front_bumper,0.220077,0.793814,0.223938,0.175258,enhanced_detection
0368.JPEG,train,16,medium,0.220077,0.793814,0.223938,0.175258,enhanced_detection
0368.JPEG,train,2,crack,0.949807,0.435567,0.092664,0.149485,enhanced_detection
0368.JPEG,train,11,right_door,0.949807,0.435567,0.092664,0.149485,enhanced_detection
0368.JPEG,train,16,medium,0.949807,0.435567,0.092664,0.149485,enhanced_detection
0368.JPEG,train,3,broken_part,0.772201,0.770619,0.401544,0.448454,enhanced_detection
0368.JPEG,train,6,front_bumper,0.772201,0.770619,0.401544,0.448454,enhanced_detection
0368.JPEG,train,17,high,0.772201,0.770619,0.401544,0.448454,enhanced_detection
0370.JPEG,train,2,crack,0.498069,0.162371,0.996139,0.324742,enhanced_detection
0370.JPEG,train,12,roof,0.498069,0.162371,0.996139,0.324742,enhanced_detection
0370.JPEG,train,17,high,0.498069,0.162371,0.996139,0.324742,enhanced_detection
0370.JPEG,train,2,crack,0.498069,0.68299,0.996139,0.623711,enhanced_detection
0370.JPEG,train,14,other_location,0.498069,0.68299,0.996139,0.623711,enhanced_detection
0370.JPEG,train,16,medium,0.498069,0.68299,0.996139,0.623711,enhanced_detection
0370.JPEG,train,2,crack,0.642857,0.376289,0.111969,0.237113,enhanced_detection
0370.JPEG,train,13,side_panel,0.642857,0.376289,0.111969,0.237113,enhanced_detection
0370.JPEG,train,15,low,0.642857,0.376289,0.111969,0.237113,enhanced_detection
0370.JPEG,train,2,crack,0.667954,0.57732,0.108108,0.113402,enhanced_detection
0370.JPEG,train,13,side_panel,0.667954,0.57732,0.108108,0.113402,enhanced_detection
0370.JPEG,train,15,low,0.667954,0.57732,0.108108,0.113402,enhanced_detection
0373.JPEG,train,0,dent,0.891732,0.343434,0.137795,0.20202,enhanced_detection
0373.JPEG,train,11,right_door,0.891732,0.343434,0.137795,0.20202,enhanced_detection
0373.JPEG,train,15,low,0.891732,0.343434,0.137795,0.20202,enhanced_detection
0375.JPEG,train,2,crack,0.246781,0.946759,0.493562,0.097222,enhanced_detection
0375.JPEG,train,6,front_bumper,0.246781,0.946759,0.493562,0.097222,enhanced_detection
0375.JPEG,train,16,medium,0.246781,0.946759,0.493562,0.097222,enhanced_detection
0375.JPEG,train,2,crack,0.725322,0.731481,0.540773,0.527778,enhanced_detection
0375.JPEG,train,6,front_bumper,0.725322,0.731481,0.540773,0.527778,enhanced_detection
0375.JPEG,train,16,medium,0.725322,0.731481,0.540773,0.527778,enhanced_detection
0375.JPEG,train,3,broken_part,0.901288,0.759259,0.188841,0.12963,enhanced_detection
0375.JPEG,train,11,right_door,0.901288,0.759259,0.188841,0.12963,enhanced_detection
0375.JPEG,train,16,medium,0.901288,0.759259,0.188841,0.12963,enhanced_detection
0377.JPEG,train,4,paint_damage,0.408027,0.892857,0.334448,0.202381,enhanced_detection
0377.JPEG,train,6,front_bumper,0.408027,0.892857,0.334448,0.202381,enhanced_detection
0377.JPEG,train,16,medium,0.408027,0.892857,0.334448,0.202381,enhanced_detection
0378.JPEG,train,2,crack,0.899614,0.945876,0.19305,0.097938,enhanced_detection
0378.JPEG,train,6,front_bumper,0.899614,0.945876,0.19305,0.097938,enhanced_detection
0378.JPEG,train,16,medium,0.899614,0.945876,0.19305,0.097938,enhanced_detection
0378.JPEG,train,0,dent,0.455598,0.670103,0.092664,0.185567,enhanced_detection
0378.JPEG,train,13,side_panel,0.455598,0.670103,0.092664,0.185567,enhanced_detection
0378.JPEG,train,16,medium,0.455598,0.670103,0.092664,0.185567,enhanced_detection
0378.JPEG,train,0,dent,0.837838,0.71134,0.316602,0.278351,enhanced_detection
0378.JPEG,train,11,right_door,0.837838,0.71134,0.316602,0.278351,enhanced_detection
0378.JPEG,train,16,medium,0.837838,0.71134,0.316602,0.278351,enhanced_detection
0378.JPEG,train,0,dent,0.73166,0.75,0.135135,0.118557,enhanced_detection
0378.JPEG,train,6,front_bumper,0.73166,0.75,0.135135,0.118557,enhanced_detection
0378.JPEG,train,15,low,0.73166,0.75,0.135135,0.118557,enhanced_detection
0381.JPEG,train,4,paint_damage,0.048263,0.363402,0.096525,0.180412,enhanced_detection
0381.JPEG,train,10,left_door,0.048263,0.363402,0.096525,0.180412,enhanced_detection
0381.JPEG,train,16,medium,0.048263,0.363402,0.096525,0.180412,enhanced_detection
0381.JPEG,train,4,paint_damage,0.03861,0.603093,0.07722,0.185567,enhanced_detection
0381.JPEG,train,10,left_door,0.03861,0.603093,0.07722,0.185567,enhanced_detection
0381.JPEG,train,15,low,0.03861,0.603093,0.07722,0.185567,enhanced_detection
0381.JPEG,train,0,dent,0.096525,0.956186,0.19305,0.07732,enhanced_detection
0381.JPEG,train,6,front_bumper,0.096525,0.956186,0.19305,0.07732,enhanced_detection
0381.JPEG,train,15,low,0.096525,0.956186,0.19305,0.07732,enhanced_detection
0381.JPEG,train,0,dent,0.07529,0.835052,0.150579,0.247423,enhanced_detection
0381.JPEG,train,10,left_door,0.07529,0.835052,0.150579,0.247423,enhanced_detection
0381.JPEG,train,15,low,0.07529,0.835052,0.150579,0.247423,enhanced_detection
0381.JPEG,train,0,dent,0.957529,0.889175,0.07722,0.097938,enhanced_detection
0381.JPEG,train,11,right_door,0.957529,0.889175,0.07722,0.097938,enhanced_detection
0381.JPEG,train,15,low,0.957529,0.889175,0.07722,0.097938,enhanced_detection
0383.jpeg,train,2,crack,0.125,0.096567,0.25,0.184549,enhanced_detection
0383.jpeg,train,7,rear_bumper,0.125,0.096567,0.25,0.184549,enhanced_detection
0383.jpeg,train,16,medium,0.125,0.096567,0.25,0.184549,enhanced_detection
0383.jpeg,train,2,crack,0.240741,0.11588,0.148148,0.23176,enhanced_detection
0383.jpeg,train,12,roof,0.240741,0.11588,0.148148,0.23176,enhanced_detection
0383.jpeg,train,16,medium,0.240741,0.11588,0.148148,0.23176,enhanced_detection
0383.jpeg,train,3,broken_part,0.203704,0.51073,0.092593,0.085837,enhanced_detection
0383.jpeg,train,10,left_door,0.203704,0.51073,0.092593,0.085837,enhanced_detection
0383.jpeg,train,15,low,0.203704,0.51073,0.092593,0.085837,enhanced_detection
0383.jpeg,train,2,crack,0.229167,0.474249,0.097222,0.072961,enhanced_detection
0383.jpeg,train,10,left_door,0.229167,0.474249,0.097222,0.072961,enhanced_detection
0383.jpeg,train,15,low,0.229167,0.474249,0.097222,0.072961,enhanced_detection
0384.JPEG,train,2,crack,0.882463,0.954787,0.227612,0.079787,enhanced_detection
0384.JPEG,train,6,front_bumper,0.882463,0.954787,0.227612,0.079787,enhanced_detection
0384.JPEG,train,16,medium,0.882463,0.954787,0.227612,0.079787,enhanced_detection
0384.JPEG,train,2,crack,0.783582,0.553191,0.425373,0.255319,enhanced_detection
0384.JPEG,train,11,right_door,0.783582,0.553191,0.425373,0.255319,enhanced_detection
0384.JPEG,train,16,medium,0.783582,0.553191,0.425373,0.255319,enhanced_detection
0384.JPEG,train,0,dent,0.755597,0.476064,0.085821,0.079787,enhanced_detection
0384.JPEG,train,11,right_door,0.755597,0.476064,0.085821,0.079787,enhanced_detection
0384.JPEG,train,15,low,0.755597,0.476064,0.085821,0.079787,enhanced_detection
0386.JPEG,train,3,broken_part,0.677606,0.265464,0.637066,0.530928,enhanced_detection
0386.JPEG,train,8,hood,0.677606,0.265464,0.637066,0.530928,enhanced_detection
0386.JPEG,train,17,high,0.677606,0.265464,0.637066,0.530928,enhanced_detection
0386.JPEG,train,0,dent,0.866795,0.806701,0.258687,0.242268,enhanced_detection
0386.JPEG,train,11,right_door,0.866795,0.806701,0.258687,0.242268,enhanced_detection
0386.JPEG,train,16,medium,0.866795,0.806701,0.258687,0.242268,enhanced_detection
0386.JPEG,train,3,broken_part,0.42278,0.188144,0.073359,0.118557,enhanced_detection
0386.JPEG,train,12,roof,0.42278,0.188144,0.073359,0.118557,enhanced_detection
0386.JPEG,train,16,medium,0.42278,0.188144,0.073359,0.118557,enhanced_detection
0386.JPEG,train,0,dent,0.92278,0.417526,0.092664,0.082474,enhanced_detection
0386.JPEG,train,11,right_door,0.92278,0.417526,0.092664,0.082474,enhanced_detection
0386.JPEG,train,15,low,0.92278,0.417526,0.092664,0.082474,enhanced_detection
0386.JPEG,train,0,dent,0.391892,0.32732,0.081081,0.087629,enhanced_detection
0386.JPEG,train,8,hood,0.391892,0.32732,0.081081,0.087629,enhanced_detection
0386.JPEG,train,15,low,0.391892,0.32732,0.081081,0.087629,enhanced_detection
0386.JPEG,train,0,dent,0.148649,0.376289,0.196911,0.14433,enhanced_detection
0386.JPEG,train,10,left_door,0.148649,0.376289,0.196911,0.14433,enhanced_detection
0386.JPEG,train,15,low,0.148649,0.376289,0.196911,0.14433,enhanced_detection
0387.JPEG,train,0,dent,0.96332,0.317949,0.057915,0.123077,enhanced_detection
0387.JPEG,train,11,right_door,0.96332,0.317949,0.057915,0.123077,enhanced_detection
0387.JPEG,train,15,low,0.96332,0.317949,0.057915,0.123077,enhanced_detection
0387.JPEG,train,0,dent,0.905405,0.715385,0.181467,0.558974,enhanced_detection
0387.JPEG,train,11,right_door,0.905405,0.715385,0.181467,0.558974,enhanced_detection
0387.JPEG,train,16,medium,0.905405,0.715385,0.181467,0.558974,enhanced_detection
0387.JPEG,train,0,dent,0.513514,0.435897,0.084942,0.112821,enhanced_detection
0387.JPEG,train,13,side_panel,0.513514,0.435897,0.084942,0.112821,enhanced_detection
0387.JPEG,train,15,low,0.513514,0.435897,0.084942,0.112821,enhanced_detection
0388.JPEG,train,2,crack,0.915058,0.523196,0.162162,0.314433,enhanced_detection
0388.JPEG,train,11,right_door,0.915058,0.523196,0.162162,0.314433,enhanced_detection
0388.JPEG,train,16,medium,0.915058,0.523196,0.162162,0.314433,enhanced_detection
0390.JPEG,train,0,dent,0.930851,0.069832,0.08156,0.139665,enhanced_detection
0390.JPEG,train,7,rear_bumper,0.930851,0.069832,0.08156,0.139665,enhanced_detection
0390.JPEG,train,15,low,0.930851,0.069832,0.08156,0.139665,enhanced_detection
0391.JPEG,train,0,dent,0.643678,0.082902,0.176245,0.165803,enhanced_detection
0391.JPEG,train,7,rear_bumper,0.643678,0.082902,0.176245,0.165803,enhanced_detection
0391.JPEG,train,15,low,0.643678,0.082902,0.176245,0.165803,enhanced_detection
0391.JPEG,train,3,broken_part,0.87931,0.108808,0.233716,0.217617,enhanced_detection
0391.JPEG,train,7,rear_bumper,0.87931,0.108808,0.233716,0.217617,enhanced_detection
0391.JPEG,train,16,medium,0.87931,0.108808,0.233716,0.217617,enhanced_detection
0391.JPEG,train,3,broken_part,0.758621,0.510363,0.114943,0.098446,enhanced_detection
0391.JPEG,train,11,right_door,0.758621,0.510363,0.114943,0.098446,enhanced_detection
0391.JPEG,train,16,medium,0.758621,0.510363,0.114943,0.098446,enhanced_detection
0391.JPEG,train,0,dent,0.649425,0.251295,0.118774,0.07772,enhanced_detection
0391.JPEG,train,9,windshield,0.649425,0.251295,0.118774,0.07772,enhanced_detection
0391.JPEG,train,15,low,0.649425,0.251295,0.118774,0.07772,enhanced_detection
0392.JPEG,train,2,crack,0.106178,0.729381,0.212355,0.128866,enhanced_detection
0392.JPEG,train,10,left_door,0.106178,0.729381,0.212355,0.128866,enhanced_detection
0392.JPEG,train,16,medium,0.106178,0.729381,0.212355,0.128866,enhanced_detection
0392.JPEG,train,2,crack,0.754826,0.845361,0.073359,0.092784,enhanced_detection
0392.JPEG,train,6,front_bumper,0.754826,0.845361,0.073359,0.092784,enhanced_detection
0392.JPEG,train,15,low,0.754826,0.845361,0.073359,0.092784,enhanced_detection
0395.JPEG,train,2,crack,0.930502,0.695876,0.131274,0.103093,enhanced_detection
0395.JPEG,train,11,right_door,0.930502,0.695876,0.131274,0.103093,enhanced_detection
0395.JPEG,train,16,medium,0.930502,0.695876,0.131274,0.103093,enhanced_detection
0397.JPEG,train,3,broken_part,0.959459,0.951031,0.073359,0.087629,enhanced_detection
0397.JPEG,train,13,side_panel,0.959459,0.951031,0.073359,0.087629,enhanced_detection
0397.JPEG,train,16,medium,0.959459,0.951031,0.073359,0.087629,enhanced_detection
0397.JPEG,train,0,dent,0.69305,0.938144,0.119691,0.113402,enhanced_detection
0397.JPEG,train,6,front_bumper,0.69305,0.938144,0.119691,0.113402,enhanced_detection
0397.JPEG,train,15,low,0.69305,0.938144,0.119691,0.113402,enhanced_detection
0397.JPEG,train,2,crack,0.364865,0.742268,0.189189,0.350515,enhanced_detection
0397.JPEG,train,6,front_bumper,0.364865,0.742268,0.189189,0.350515,enhanced_detection
0397.JPEG,train,16,medium,0.364865,0.742268,0.189189,0.350515,enhanced_detection
0397.JPEG,train,0,dent,0.30888,0.902062,0.11583,0.185567,enhanced_detection
0397.JPEG,train,6,front_bumper,0.30888,0.902062,0.11583,0.185567,enhanced_detection
0397.JPEG,train,15,low,0.30888,0.902062,0.11583,0.185567,enhanced_detection
0397.JPEG,train,0,dent,0.117761,0.641753,0.104247,0.108247,enhanced_detection
0397.JPEG,train,10,left_door,0.117761,0.641753,0.104247,0.108247,enhanced_detection
0397.JPEG,train,15,low,0.117761,0.641753,0.104247,0.108247,enhanced_detection
0397.JPEG,train,0,dent,0.882239,0.737113,0.111969,0.103093,enhanced_detection
0397.JPEG,train,11,right_door,0.882239,0.737113,0.111969,0.103093,enhanced_detection
0397.JPEG,train,15,low,0.882239,0.737113,0.111969,0.103093,enhanced_detection
0397.JPEG,train,0,dent,0.239382,0.78866,0.069498,0.103093,enhanced_detection
0397.JPEG,train,6,front_bumper,0.239382,0.78866,0.069498,0.103093,enhanced_detection
0397.JPEG,train,15,low,0.239382,0.78866,0.069498,0.103093,enhanced_detection
0400.JPEG,train,3,broken_part,0.277992,0.847938,0.262548,0.293814,enhanced_detection
0400.JPEG,train,6,front_bumper,0.277992,0.847938,0.262548,0.293814,enhanced_detection
0400.JPEG,train,16,medium,0.277992,0.847938,0.262548,0.293814,enhanced_detection
0400.JPEG,train,0,dent,0.245174,0.698454,0.073359,0.097938,enhanced_detection
0400.JPEG,train,10,left_door,0.245174,0.698454,0.073359,0.097938,enhanced_detection
0400.JPEG,train,16,medium,0.245174,0.698454,0.073359,0.097938,enhanced_detection
0400.JPEG,train,0,dent,0.899614,0.878866,0.19305,0.159794,enhanced_detection
0400.JPEG,train,6,front_bumper,0.899614,0.878866,0.19305,0.159794,enhanced_detection
0400.JPEG,train,15,low,0.899614,0.878866,0.19305,0.159794,enhanced_detection
0401.JPEG,train,2,crack,0.853282,0.899485,0.285714,0.190722,enhanced_detection
0401.JPEG,train,6,front_bumper,0.853282,0.899485,0.285714,0.190722,enhanced_detection
0401.JPEG,train,16,medium,0.853282,0.899485,0.285714,0.190722,enhanced_detection
0401.JPEG,train,2,crack,0.3861,0.956186,0.138996,0.07732,enhanced_detection
0401.JPEG,train,6,front_bumper,0.3861,0.956186,0.138996,0.07732,enhanced_detection
0401.JPEG,train,15,low,0.3861,0.956186,0.138996,0.07732,enhanced_detection
0401.JPEG,train,4,paint_damage,0.440154,0.881443,0.084942,0.103093,enhanced_detection
0401.JPEG,train,6,front_bumper,0.440154,0.881443,0.084942,0.103093,enhanced_detection
0401.JPEG,train,15,low,0.440154,0.881443,0.084942,0.103093,enhanced_detection
0403.JPEG,train,2,crack,0.048333,0.678571,0.096667,0.440476,enhanced_detection
0403.JPEG,train,10,left_door,0.048333,0.678571,0.096667,0.440476,enhanced_detection
0403.JPEG,train,15,low,0.048333,0.678571,0.096667,0.440476,enhanced_detection
0404.JPEG,train,2,crack,0.027273,0.387978,0.054545,0.10929,enhanced_detection
0404.JPEG,train,10,left_door,0.027273,0.387978,0.054545,0.10929,enhanced_detection
0404.JPEG,train,16,medium,0.027273,0.387978,0.054545,0.10929,enhanced_detection
0405.JPEG,train,0,dent,0.274131,0.907216,0.11583,0.123711,enhanced_detection
0405.JPEG,train,6,front_bumper,0.274131,0.907216,0.11583,0.123711,enhanced_detection
0405.JPEG,train,15,low,0.274131,0.907216,0.11583,0.123711,enhanced_detection
0407.JPEG,train,0,dent,0.94964,0.947514,0.093525,0.093923,enhanced_detection
0407.JPEG,train,13,side_panel,0.94964,0.947514,0.093525,0.093923,enhanced_detection
0407.JPEG,train,15,low,0.94964,0.947514,0.093525,0.093923,enhanced_detection
0408.JPEG,train,2,crack,0.395753,0.607692,0.220077,0.117949,enhanced_detection
0408.JPEG,train,13,side_panel,0.395753,0.607692,0.220077,0.117949,enhanced_detection
0408.JPEG,train,16,medium,0.395753,0.607692,0.220077,0.117949,enhanced_detection
0411.JPEG,train,0,dent,0.135135,0.184615,0.27027,0.369231,enhanced_detection
0411.JPEG,train,10,left_door,0.135135,0.184615,0.27027,0.369231,enhanced_detection
0411.JPEG,train,16,medium,0.135135,0.184615,0.27027,0.369231,enhanced_detection
0411.JPEG,train,2,crack,0.403475,0.889744,0.498069,0.210256,enhanced_detection
0411.JPEG,train,6,front_bumper,0.403475,0.889744,0.498069,0.210256,enhanced_detection
0411.JPEG,train,16,medium,0.403475,0.889744,0.498069,0.210256,enhanced_detection
0411.JPEG,train,0,dent,0.899614,0.189744,0.19305,0.369231,enhanced_detection
0411.JPEG,train,11,right_door,0.899614,0.189744,0.19305,0.369231,enhanced_detection
0411.JPEG,train,16,medium,0.899614,0.189744,0.19305,0.369231,enhanced_detection
0411.JPEG,train,0,dent,0.903475,0.061538,0.07722,0.102564,enhanced_detection
0411.JPEG,train,7,rear_bumper,0.903475,0.061538,0.07722,0.102564,enhanced_detection
0411.JPEG,train,15,low,0.903475,0.061538,0.07722,0.102564,enhanced_detection
0411.JPEG,train,0,dent,0.416988,0.35641,0.092664,0.158974,enhanced_detection
0411.JPEG,train,8,hood,0.416988,0.35641,0.092664,0.158974,enhanced_detection
0411.JPEG,train,15,low,0.416988,0.35641,0.092664,0.158974,enhanced_detection
0411.JPEG,train,0,dent,0.882239,0.469231,0.158301,0.333333,enhanced_detection
0411.JPEG,train,11,right_door,0.882239,0.469231,0.158301,0.333333,enhanced_detection
0411.JPEG,train,16,medium,0.882239,0.469231,0.158301,0.333333,enhanced_detection
0411.JPEG,train,0,dent,0.27027,0.451282,0.084942,0.092308,enhanced_detection
0411.JPEG,train,10,left_door,0.27027,0.451282,0.084942,0.092308,enhanced_detection
0411.JPEG,train,15,low,0.27027,0.451282,0.084942,0.092308,enhanced_detection
0411.JPEG,train,0,dent,0.301158,0.374359,0.061776,0.082051,enhanced_detection
0411.JPEG,train,10,left_door,0.301158,0.374359,0.061776,0.082051,enhanced_detection
0411.JPEG,train,15,low,0.301158,0.374359,0.061776,0.082051,enhanced_detection
0412.jpeg,train,0,dent,0.16092,0.665803,0.321839,0.388601,enhanced_detection
0412.jpeg,train,10,left_door,0.16092,0.665803,0.321839,0.388601,enhanced_detection
0412.jpeg,train,16,medium,0.16092,0.665803,0.321839,0.388601,enhanced_detection
0412.jpeg,train,4,paint_damage,0.191571,0.61399,0.099617,0.150259,enhanced_detection
0412.jpeg,train,10,left_door,0.191571,0.61399,0.099617,0.150259,enhanced_detection
0412.jpeg,train,15,low,0.191571,0.61399,0.099617,0.150259,enhanced_detection
0412.jpeg,train,2,crack,0.099617,0.481865,0.084291,0.124352,enhanced_detection
0412.jpeg,train,10,left_door,0.099617,0.481865,0.084291,0.124352,enhanced_detection
0412.jpeg,train,15,low,0.099617,0.481865,0.084291,0.124352,enhanced_detection
0412.jpeg,train,0,dent,0.289272,0.525907,0.103448,0.139896,enhanced_detection
0412.jpeg,train,10,left_door,0.289272,0.525907,0.103448,0.139896,enhanced_detection
0412.jpeg,train,15,low,0.289272,0.525907,0.103448,0.139896,enhanced_detection
0414.JPEG,train,0,dent,0.189189,0.796392,0.169884,0.252577,enhanced_detection
0414.JPEG,train,6,front_bumper,0.189189,0.796392,0.169884,0.252577,enhanced_detection
0414.JPEG,train,15,low,0.189189,0.796392,0.169884,0.252577,enhanced_detection
0414.JPEG,train,2,crack,0.799228,0.60567,0.131274,0.757732,enhanced_detection
0414.JPEG,train,11,right_door,0.799228,0.60567,0.131274,0.757732,enhanced_detection
0414.JPEG,train,16,medium,0.799228,0.60567,0.131274,0.757732,enhanced_detection
0414.JPEG,train,2,crack,0.374517,0.701031,0.061776,0.113402,enhanced_detection
0414.JPEG,train,13,side_panel,0.374517,0.701031,0.061776,0.113402,enhanced_detection
0414.JPEG,train,15,low,0.374517,0.701031,0.061776,0.113402,enhanced_detection
