image_name,split,damage_type,damage_location,severity,bounding_box,confidence,flag
0728.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.3872,manual_review
0729.JPEG,train,scratch,side_panel,medium,"[0, 0, 284, 177]",0.6838,auto_labeled
0730.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5014,manual_review
0731.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4969,manual_review
0732.jpeg,train,paint_damage,side_panel,medium,"[0, 0, 275, 159]",0.666,auto_labeled
0732.jpeg,train,paint_damage,side_panel,medium,"[0, 102, 275, 80]",0.6087,auto_labeled
0733.JPEG,train,paint_damage,side_panel,high,"[0, 0, 300, 165]",0.7384,auto_labeled
0734.JPEG,train,crack,rear_bumper,low,"[0, 0, 259, 12]",0.6281,auto_labeled
0734.JPEG,train,paint_damage,side_panel,medium,"[0, 9, 259, 149]",0.5723,auto_labeled
0735.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5735,manual_review
0736.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5799,manual_review
0737.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5029,manual_review
0738.jpeg,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5167,manual_review
0739.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.417,manual_review
0740.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5626,manual_review
0741.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.461,manual_review
0742.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4791,manual_review
0743.jpeg,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4384,manual_review
0744.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4196,manual_review
0745.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5187,manual_review
0746.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4665,manual_review
0747.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4468,manual_review
0748.jpeg,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4367,manual_review
0749.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.42,manual_review
0750.JPEG,train,paint_damage,side_panel,high,"[0, 0, 259, 194]",0.7918,auto_labeled
0751.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5244,manual_review
0752.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4607,manual_review
0753.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4914,manual_review
0754.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5717,manual_review
0755.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.503,manual_review
0756.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4671,manual_review
0757.JPEG,train,paint_damage,side_panel,high,"[0, 47, 269, 140]",0.7298,auto_labeled
0757.JPEG,train,paint_damage,hood,medium,"[0, 0, 269, 129]",0.5696,auto_labeled
0758.JPEG,train,paint_damage,windshield,low,"[0, 0, 91, 27]",0.6136,auto_labeled
0758.JPEG,train,paint_damage,side_panel,high,"[0, 0, 275, 183]",0.7134,auto_labeled
0759.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5051,manual_review
0760.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4109,manual_review
0761.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5906,manual_review
0762.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4381,manual_review
0763.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4185,manual_review
0764.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4842,manual_review
0765.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4829,manual_review
0766.JPEG,train,paint_damage,side_panel,high,"[0, 51, 316, 107]",0.7386,auto_labeled
0766.JPEG,train,paint_damage,side_panel,high,"[0, 0, 316, 125]",0.73,auto_labeled
0767.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4995,manual_review
0768.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5078,manual_review
0769.JPEG,train,paint_damage,side_panel,high,"[0, 0, 305, 165]",0.8316,auto_labeled
0769.JPEG,train,dent,left_door,low,"[10, 70, 18, 11]",0.4161,auto_labeled
0770.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4425,manual_review
0771.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5319,manual_review
0772.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5017,manual_review
0773.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4869,manual_review
0774.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.496,manual_review
0775.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4765,manual_review
0776.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4815,manual_review
0777.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4745,manual_review
0778.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.543,manual_review
0779.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4806,manual_review
0780.JPEG,train,crack,front_bumper,low,"[0, 174, 271, 11]",0.6004,auto_labeled
0780.JPEG,train,paint_damage,side_panel,medium,"[0, 0, 271, 170]",0.6552,auto_labeled
0781.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4888,manual_review
0782.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5155,manual_review
0783.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.464,manual_review
0784.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4506,manual_review
0785.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4495,manual_review
0786.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4991,manual_review
0787.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5978,manual_review
0788.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4447,manual_review
0789.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5404,manual_review
0790.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5396,manual_review
0791.JPEG,train,paint_damage,side_panel,high,"[0, 0, 288, 175]",0.7863,auto_labeled
0792.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4992,manual_review
0793.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4389,manual_review
0794.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4908,manual_review
0795.JPEG,train,paint_damage,other_location,medium,"[0, 164, 22, 18]",0.6116,auto_labeled
0795.JPEG,train,paint_damage,side_panel,medium,"[152, 79, 11, 11]",0.6111,auto_labeled
0795.JPEG,train,paint_damage,side_panel,high,"[0, 0, 275, 183]",0.7809,auto_labeled
0795.JPEG,train,paint_damage,left_door,low,"[22, 159, 21, 23]",0.4586,auto_labeled
0795.JPEG,train,paint_damage,left_door,medium,"[0, 64, 52, 60]",0.5759,auto_labeled
0796.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5315,manual_review
0797.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.3962,manual_review
0798.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5833,manual_review
0799.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4369,manual_review
0800.JPEG,train,paint_damage,side_panel,medium,"[137, 100, 44, 42]",0.6023,auto_labeled
0800.JPEG,train,paint_damage,side_panel,high,"[0, 0, 284, 142]",0.6885,auto_labeled
0800.JPEG,train,crack,side_panel,high,"[0, 121, 284, 56]",0.7183,auto_labeled
0801.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4659,manual_review
0802.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5167,manual_review
0803.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.379,manual_review
0804.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4676,manual_review
0805.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4098,manual_review
0806.JPEG,train,paint_damage,side_panel,medium,"[0, 0, 302, 167]",0.6248,auto_labeled
0807.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5873,manual_review
0808.JPEG,train,paint_damage,side_panel,high,"[0, 0, 280, 180]",0.8224,auto_labeled
0809.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5374,manual_review
0810.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5246,manual_review
0811.JPEG,train,paint_damage,side_panel,high,"[0, 0, 299, 168]",0.7735,auto_labeled
0812.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4191,manual_review
0813.JPEG,train,scratch,side_panel,medium,"[0, 0, 284, 141]",0.627,auto_labeled
0814.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4332,manual_review
0815.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4778,manual_review
0816.jpeg,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4653,manual_review
0817.JPEG,train,paint_damage,side_panel,medium,"[0, 0, 300, 168]",0.6644,auto_labeled
0818.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4168,manual_review
0819.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5699,manual_review
0820.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4459,manual_review
0821.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4688,manual_review
0822.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5453,manual_review
0823.JPEG,train,paint_damage,right_door,medium,"[212, 68, 12, 11]",0.7237,auto_labeled
0823.JPEG,train,paint_damage,windshield,low,"[48, 0, 20, 16]",0.6011,auto_labeled
0823.JPEG,train,paint_damage,windshield,low,"[215, 38, 11, 18]",0.56,auto_labeled
0823.JPEG,train,paint_damage,side_panel,medium,"[10, 36, 239, 125]",0.6543,auto_labeled
0824.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5407,manual_review
0825.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4726,manual_review
0826.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5169,manual_review
0827.JPEG,train,paint_damage,side_panel,high,"[0, 0, 296, 161]",0.8387,auto_labeled
0827.JPEG,train,crack,front_bumper,medium,"[0, 157, 296, 12]",0.6177,auto_labeled
0828.JPEG,train,paint_damage,side_panel,high,"[0, 0, 259, 194]",0.7161,auto_labeled
0829.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4801,manual_review
0830.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4764,manual_review
0831.JPEG,train,paint_damage,side_panel,high,"[0, 0, 300, 140]",0.7185,auto_labeled
0832.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4567,manual_review
0833.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5374,manual_review
0834.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.518,manual_review
0835.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4932,manual_review
0836.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5778,manual_review
0837.JPEG,train,paint_damage,side_panel,high,"[0, 0, 300, 153]",0.7384,auto_labeled
0837.JPEG,train,scratch,front_bumper,low,"[0, 156, 300, 11]",0.4886,auto_labeled
0838.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4485,manual_review
0839.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5969,manual_review
0840.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4655,manual_review
0841.JPEG,train,scratch,side_panel,medium,"[0, 0, 259, 194]",0.6233,auto_labeled
0842.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4951,manual_review
0843.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.4705,manual_review
0844.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5073,manual_review
0845.jpeg,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5327,manual_review
0846.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.528,manual_review
0847.JPEG,train,crack,windshield,medium,"[0, 0, 307, 20]",0.6535,auto_labeled
0847.JPEG,train,scratch,side_panel,medium,"[0, 9, 307, 154]",0.5522,auto_labeled
0848.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5433,manual_review
0849.JPEG,train,manual_review_needed,manual_review_needed,manual_review_needed,manual_review_needed,0.5268,manual_review
